IDS_PROPITEM_TXT_000000	一般
IDS_PROPITEM_TXT_011483	
IDS_PROPITEM_TXT_011484	玻璃碎片
IDS_PROPITEM_TXT_011485	
IDS_PROPITEM_TXT_011486	飛飛聖誕紀念章
IDS_PROPITEM_TXT_011487	
IDS_PROPITEM_TXT_011488	繩子
IDS_PROPITEM_TXT_011489	
IDS_PROPITEM_TXT_011490	鹽巴
IDS_PROPITEM_TXT_011491	
IDS_PROPITEM_TXT_011492	土壤
IDS_PROPITEM_TXT_011493	
IDS_PROPITEM_TXT_011494	水桶
IDS_PROPITEM_TXT_011495	
IDS_PROPITEM_TXT_011496	聖誕節蛋糕
IDS_PROPITEM_TXT_011497	攻擊力+10% (20分)
IDS_PROPITEM_TXT_011498	薑汁奶油麵包
IDS_PROPITEM_TXT_011499	HP+25% (15分)
IDS_PROPITEM_TXT_011500	香草餅乾
IDS_PROPITEM_TXT_011501	HP恢復 9,999
IDS_PROPITEM_TXT_011502	聖誕茶
IDS_PROPITEM_TXT_011503	連續使用技能(10分)
IDS_PROPITEM_TXT_011504	聖誕樹
IDS_PROPITEM_TXT_011505	
IDS_PROPITEM_TXT_011506	3級老舊傳送機使用券
IDS_PROPITEM_TXT_011507	從公會小屋可以直接傳送到特定的位置(比3級一般傳送機使用卷可以傳送的地方多)
IDS_PROPITEM_TXT_011508	森林精靈之騎士頭盔(男)
IDS_PROPITEM_TXT_011509	
IDS_PROPITEM_TXT_011510	森林精靈之騎士頭盔(女)
IDS_PROPITEM_TXT_011511	
IDS_PROPITEM_TXT_011512	森林精靈之暗殺者頭盔(男)
IDS_PROPITEM_TXT_011513	
IDS_PROPITEM_TXT_011514	森林精靈之暗殺者頭盔(女)
IDS_PROPITEM_TXT_011515	
IDS_PROPITEM_TXT_011516	森林精靈之操偶師頭盔(男)
IDS_PROPITEM_TXT_011517	
IDS_PROPITEM_TXT_011518	森林精靈之操偶師頭盔(女)
IDS_PROPITEM_TXT_011519	
IDS_PROPITEM_TXT_011520	森林精靈之浪人頭盔(男)
IDS_PROPITEM_TXT_011521	
IDS_PROPITEM_TXT_011522	森林精靈之浪人頭盔(女)
IDS_PROPITEM_TXT_011523	
IDS_PROPITEM_TXT_011524	森林精靈之守護者頭盔(男)
IDS_PROPITEM_TXT_011525	
IDS_PROPITEM_TXT_011526	森林精靈之守護者頭盔(女)
IDS_PROPITEM_TXT_011527	
IDS_PROPITEM_TXT_011528	森林精靈之爆咒師頭盔(男)
IDS_PROPITEM_TXT_011529	
IDS_PROPITEM_TXT_011530	森林精靈之爆咒師頭盔(女)
IDS_PROPITEM_TXT_011531	
IDS_PROPITEM_TXT_011532	森林精靈之念力師頭盔(男)
IDS_PROPITEM_TXT_011533	
IDS_PROPITEM_TXT_011534	森林精靈之念力師頭盔(女)
IDS_PROPITEM_TXT_011535	
IDS_PROPITEM_TXT_011536	森林精靈之研術者頭盔(男)
IDS_PROPITEM_TXT_011537	
IDS_PROPITEM_TXT_011538	森林精靈之研術者頭盔(女)
IDS_PROPITEM_TXT_011539	
IDS_PROPITEM_TXT_011540	森林精靈之騎士套裝(男)
IDS_PROPITEM_TXT_011541	
IDS_PROPITEM_TXT_011542	森林精靈之騎士套裝(女)
IDS_PROPITEM_TXT_011543	
IDS_PROPITEM_TXT_011544	森林精靈之暗殺者套裝(男)
IDS_PROPITEM_TXT_011545	
IDS_PROPITEM_TXT_011546	森林精靈之暗殺者套裝(女)
IDS_PROPITEM_TXT_011547	
IDS_PROPITEM_TXT_011548	森林精靈之操偶師套裝(男)
IDS_PROPITEM_TXT_011549	
IDS_PROPITEM_TXT_011550	森林精靈之操偶師套裝(女)
IDS_PROPITEM_TXT_011551	
IDS_PROPITEM_TXT_011552	森林精靈之浪人套裝(男)
IDS_PROPITEM_TXT_011553	
IDS_PROPITEM_TXT_011554	森林精靈之浪人套裝(女)
IDS_PROPITEM_TXT_011555	
IDS_PROPITEM_TXT_011556	森林精靈之守護者套裝(男)
IDS_PROPITEM_TXT_011557	
IDS_PROPITEM_TXT_011558	森林精靈之守護者套裝(女)
IDS_PROPITEM_TXT_011559	
IDS_PROPITEM_TXT_011560	森林精靈之爆咒師套裝(男)
IDS_PROPITEM_TXT_011561	
IDS_PROPITEM_TXT_011562	森林精靈之爆咒師套裝(女)
IDS_PROPITEM_TXT_011563	
IDS_PROPITEM_TXT_011564	森林精靈之念力師套裝(男)
IDS_PROPITEM_TXT_011565	
IDS_PROPITEM_TXT_011566	森林精靈之念力師套裝(女)
IDS_PROPITEM_TXT_011567	
IDS_PROPITEM_TXT_011568	森林精靈之研術者套裝(男)
IDS_PROPITEM_TXT_011569	
IDS_PROPITEM_TXT_011570	森林精靈之研術者套裝(女)
IDS_PROPITEM_TXT_011571	
IDS_PROPITEM_TXT_011572	森林精靈之騎士手套(男)
IDS_PROPITEM_TXT_011573	
IDS_PROPITEM_TXT_011574	森林精靈之騎士手套(女)
IDS_PROPITEM_TXT_011575	
IDS_PROPITEM_TXT_011576	森林精靈之暗殺者手套(男)
IDS_PROPITEM_TXT_011577	
IDS_PROPITEM_TXT_011578	森林精靈之暗殺者手套(女)
IDS_PROPITEM_TXT_011579	
IDS_PROPITEM_TXT_011580	森林精靈之操偶師手套(男)
IDS_PROPITEM_TXT_011581	
IDS_PROPITEM_TXT_011582	森林精靈之操偶師手套(女)
IDS_PROPITEM_TXT_011583	
IDS_PROPITEM_TXT_011584	森林精靈之浪人手套(男)
IDS_PROPITEM_TXT_011585	
IDS_PROPITEM_TXT_011586	森林精靈之浪人手套(女)
IDS_PROPITEM_TXT_011587	
IDS_PROPITEM_TXT_011588	森林精靈之守護者手套(男)
IDS_PROPITEM_TXT_011589	
IDS_PROPITEM_TXT_011590	森林精靈之守護者手套(女)
IDS_PROPITEM_TXT_011591	
IDS_PROPITEM_TXT_011592	森林精靈之爆咒師手套(男)
IDS_PROPITEM_TXT_011593	
IDS_PROPITEM_TXT_011594	森林精靈之爆咒師手套(女)
IDS_PROPITEM_TXT_011595	
IDS_PROPITEM_TXT_011596	森林精靈之念力師手套(男)
IDS_PROPITEM_TXT_011597	
IDS_PROPITEM_TXT_011598	森林精靈之念力師手套(女)
IDS_PROPITEM_TXT_011599	
IDS_PROPITEM_TXT_011600	森林精靈之研術者手套(男)
IDS_PROPITEM_TXT_011601	
IDS_PROPITEM_TXT_011602	森林精靈之研術者手套(女)
IDS_PROPITEM_TXT_011603	
IDS_PROPITEM_TXT_011604	森林精靈之騎士皮靴(男)
IDS_PROPITEM_TXT_011605	
IDS_PROPITEM_TXT_011606	森林精靈之騎士皮靴(女)
IDS_PROPITEM_TXT_011607	
IDS_PROPITEM_TXT_011608	森林精靈之暗殺者皮靴(男)
IDS_PROPITEM_TXT_011609	
IDS_PROPITEM_TXT_011610	森林精靈之暗殺者皮靴(女)
IDS_PROPITEM_TXT_011611	
IDS_PROPITEM_TXT_011612	森林精靈之操偶師皮靴(男)
IDS_PROPITEM_TXT_011613	
IDS_PROPITEM_TXT_011614	森林精靈之操偶師皮靴(女)
IDS_PROPITEM_TXT_011615	
IDS_PROPITEM_TXT_011616	森林精靈之浪人皮靴(男)
IDS_PROPITEM_TXT_011617	
IDS_PROPITEM_TXT_011618	森林精靈之浪人皮靴(女)
IDS_PROPITEM_TXT_011619	
IDS_PROPITEM_TXT_011620	森林精靈之守護者皮靴(男)
IDS_PROPITEM_TXT_011621	
IDS_PROPITEM_TXT_011622	森林精靈之守護者皮靴(女)
IDS_PROPITEM_TXT_011623	
IDS_PROPITEM_TXT_011624	森林精靈之爆咒師皮靴(男)
IDS_PROPITEM_TXT_011625	
IDS_PROPITEM_TXT_011626	森林精靈之爆咒師皮靴(女)
IDS_PROPITEM_TXT_011627	
IDS_PROPITEM_TXT_011628	森林精靈之念力師皮靴(男)
IDS_PROPITEM_TXT_011629	
IDS_PROPITEM_TXT_011630	森林精靈之念力師皮靴(女)
IDS_PROPITEM_TXT_011631	
IDS_PROPITEM_TXT_011632	森林精靈之研術者皮靴(男)
IDS_PROPITEM_TXT_011633	
IDS_PROPITEM_TXT_011634	森林精靈之研術者皮靴(女)
IDS_PROPITEM_TXT_011635	
IDS_PROPITEM_TXT_011636	聖誕老人
IDS_PROPITEM_TXT_011637	召喚或是解除聖誕老人。召喚時，會自動撿取周邊的物品。
IDS_PROPITEM_TXT_011638	冬季雪人
IDS_PROPITEM_TXT_011639	召喚或是解除冬季雪人。召喚時，會自動撿取周邊的物品。
IDS_PROPITEM_TXT_011640	發光的箱子
IDS_PROPITEM_TXT_011641	
IDS_PROPITEM_TXT_011642	可愛聖誕套裝(男)(7天)
IDS_PROPITEM_TXT_011643	可愛的聖誕套裝
IDS_PROPITEM_TXT_011644	可愛聖誕套裝(女)(7天)
IDS_PROPITEM_TXT_011645	可愛的聖誕套裝
IDS_PROPITEM_TXT_011646	幸運翅膀箱子
IDS_PROPITEM_TXT_011647	裝有翅膀的箱子
IDS_PROPITEM_TXT_011648	金色袋子
IDS_PROPITEM_TXT_011649	裝有阿雷娜入場券(7天), ES暴增的卷軸(S) 3個, 力量之石 4個的袋子。
IDS_PROPITEM_TXT_011650	銀包裝
IDS_PROPITEM_TXT_011651	裝有克拉島入場券(1天), Es暴增的卷軸(60) 2個, 力量之石 4個的包裝。
IDS_PROPITEM_TXT_011652	青銅包裝
IDS_PROPITEM_TXT_011653	裝有召喚獸零食袋(6小時), 寵物訓獸師的奇蹟 1個的包裝。
IDS_PROPITEM_TXT_011654	福不福包裝
IDS_PROPITEM_TXT_011655	裝有幸運的亥瑞拜克箱子 2個,幸運的眼鏡箱子1個的包裝。
IDS_PROPITEM_TXT_011656	水晶(Lv1)
IDS_PROPITEM_TXT_011657	設置該家具時,會產生容量時間.
IDS_PROPITEM_TXT_011658	哈伊布立德 拉肯
IDS_PROPITEM_TXT_011659	著裝動力時，會賦予給角色自動獲得周邊物品的能力值。
IDS_PROPITEM_TXT_011660	時髦沙發(公會) 1Lv
IDS_PROPITEM_TXT_011661	可以在公會小屋中佈置的時髦沙發。佈置時，公會會員全體體力上升 5。
IDS_PROPITEM_TXT_011662	時髦書櫃(公會) 1Lv
IDS_PROPITEM_TXT_011663	可以在公會小屋中佈置的時髦書櫃。佈置時，公會會員全體智力上升 5。
IDS_PROPITEM_TXT_011664	時髦床頭桌(公會) 1Lv
IDS_PROPITEM_TXT_011665	可以在公會小屋中佈置的時髦床頭桌。佈置時，公會會員全體敏捷上升 5。
IDS_PROPITEM_TXT_011666	時髦椅子(公會) 1Lv
IDS_PROPITEM_TXT_011667	可以在公會小屋中佈置的時髦椅子。佈置時，公會會員全體力量上升 2。
IDS_PROPITEM_TXT_011668	時髦桌(公會) 1Lv
IDS_PROPITEM_TXT_011669	可以在公會小屋中佈置的時髦桌。佈置時，公會會員全體隔擋率上升 5%。
IDS_PROPITEM_TXT_011670	時髦地板
IDS_PROPITEM_TXT_011671	可以在公會小屋中佈置的時髦地板。佈置時，公會會員全體移動速度提升 10%。
IDS_PROPITEM_TXT_011672	時髦壁紙
IDS_PROPITEM_TXT_011673	可以在公會小屋中佈置的時髦壁紙。佈置時，公會會員全體攻擊速度提升 10%，魔法施展速度減少 5%。
IDS_PROPITEM_TXT_011674	基礎沙發(公會) 1Lv
IDS_PROPITEM_TXT_011675	可以在公會小屋中佈置的基礎沙發。佈置時，公會會員全體體力提升 1。
IDS_PROPITEM_TXT_011676	基礎書櫃(公會) 1Lv
IDS_PROPITEM_TXT_011677	可以在公會小屋中佈置的基礎書櫃。佈置時，公會會員全體智力提升 1。
IDS_PROPITEM_TXT_011678	基礎床頭桌(公會) 1Lv
IDS_PROPITEM_TXT_011679	可以在公會小屋中佈置的基礎床頭桌。佈置時，公會會員全體敏捷提升 1。
IDS_PROPITEM_TXT_011680	基礎椅子(公會) 1Lv
IDS_PROPITEM_TXT_011681	可以在公會小屋中佈置的基礎椅子。佈置時，公會會員全體力量提升 1。
IDS_PROPITEM_TXT_011682	基礎桌(公會) 1Lv
IDS_PROPITEM_TXT_011683	可以在公會小屋中佈置的基礎桌。佈置時，公會會員全體隔擋率提升 1%。
IDS_PROPITEM_TXT_011684	基礎地板
IDS_PROPITEM_TXT_011685	可以在公會小屋中佈置的基礎地板。佈置時，公會會員全體移動速度提升 2%。
IDS_PROPITEM_TXT_011686	基礎壁紙
IDS_PROPITEM_TXT_011687	可以在公會小屋中佈置的基礎壁紙。佈置時，公會會員全體攻擊速度提升 2%，魔法施展速度減少 1%。
IDS_PROPITEM_TXT_011688	史卡爾頓將軍武器1
IDS_PROPITEM_TXT_011689	
IDS_PROPITEM_TXT_011690	史卡爾頓將軍武器2
IDS_PROPITEM_TXT_011691	
IDS_PROPITEM_TXT_011692	史卡爾頓將軍武器3
IDS_PROPITEM_TXT_011693	
IDS_PROPITEM_TXT_011694	史卡爾頓魔王武器1
IDS_PROPITEM_TXT_011695	
IDS_PROPITEM_TXT_011696	史卡爾頓魔王武器2
IDS_PROPITEM_TXT_011697	
IDS_PROPITEM_TXT_011698	史卡爾頓魔王武器3
IDS_PROPITEM_TXT_011699	
IDS_PROPITEM_TXT_011700	神秘戰士的工具箱
IDS_PROPITEM_TXT_011701	可以打開所有東西的神秘工具箱。
IDS_PROPITEM_TXT_011702	靈魂紅寶石戒指
IDS_PROPITEM_TXT_011703	
IDS_PROPITEM_TXT_011704	靈魂金剛石戒指
IDS_PROPITEM_TXT_011705	
IDS_PROPITEM_TXT_011706	靈魂藍寶石戒指
IDS_PROPITEM_TXT_011707	
IDS_PROPITEM_TXT_011708	靈魂綠寶石戒指
IDS_PROPITEM_TXT_011709	
IDS_PROPITEM_TXT_011710	靈魂的迪莫耳環
IDS_PROPITEM_TXT_011711	
IDS_PROPITEM_TXT_011712	靈魂的普拉格耳環
IDS_PROPITEM_TXT_011713	
IDS_PROPITEM_TXT_011714	靈魂的鈷文項鍊
IDS_PROPITEM_TXT_011715	
IDS_PROPITEM_TXT_011716	靈魂的媚丹項鍊
IDS_PROPITEM_TXT_011717	
IDS_PROPITEM_TXT_011718	靈魂的妃炫項鍊
IDS_PROPITEM_TXT_011719	
IDS_PROPITEM_TXT_011720	靈魂的古媚丹項鍊
IDS_PROPITEM_TXT_011721	
IDS_PROPITEM_TXT_011722	靈魂的魔法耳環
IDS_PROPITEM_TXT_011723	
IDS_PROPITEM_TXT_011724	靈魂的生長耳環
IDS_PROPITEM_TXT_011725	
IDS_PROPITEM_TXT_011726	幸運之動力箱子(物理)
IDS_PROPITEM_TXT_011727	可獲得和物理攻擊以及防禦相關的Lv2動力1個。
IDS_PROPITEM_TXT_011728	幸運之動力箱子(魔法)
IDS_PROPITEM_TXT_011729	可獲得和魔法攻擊以及防禦相關的Lv2動力1個。
IDS_PROPITEM_TXT_011730	恐懼箱子(動力)
IDS_PROPITEM_TXT_011731	
IDS_PROPITEM_TXT_011732	恐懼箱子(飾品)
IDS_PROPITEM_TXT_011733	
IDS_PROPITEM_TXT_011734	FITA餅乾(女)
IDS_PROPITEM_TXT_011735	增加移動速度的FITA餅乾
IDS_PROPITEM_TXT_011736	FITA餅乾(I)
IDS_PROPITEM_TXT_011737	增加防禦力的FITA餅乾
IDS_PROPITEM_TXT_011738	FITA餅乾(T)
IDS_PROPITEM_TXT_011739	增加攻擊力的FITA餅乾
IDS_PROPITEM_TXT_011740	FITA餅乾(A)
IDS_PROPITEM_TXT_011741	增加所有屬性的FITA餅乾
IDS_PROPITEM_TXT_011742	FITA披風箱子
IDS_PROPITEM_TXT_011743	
IDS_PROPITEM_TXT_011744	FITA pack
IDS_PROPITEM_TXT_011745	
IDS_PROPITEM_TXT_011746	FITA披風箱子
IDS_PROPITEM_TXT_011747	裝有FITA披風30天的箱子
IDS_PROPITEM_TXT_011748	重置(力量) 低等
IDS_PROPITEM_TXT_011749	初始化在力量上投資的能力值50個。
IDS_PROPITEM_TXT_011750	重置(敏捷) 低等
IDS_PROPITEM_TXT_011751	初始化在敏捷上投資的能力值50個。
IDS_PROPITEM_TXT_011752	重置(體力) 低等
IDS_PROPITEM_TXT_011753	初始化在體力上投資的能力值50個。
IDS_PROPITEM_TXT_011754	重置(智力) 低等
IDS_PROPITEM_TXT_011755	初始化在智力上投資的能力值50個。
IDS_PROPITEM_TXT_011756	沙丁魚麵包
IDS_PROPITEM_TXT_011757	用沙丁魚和鮮奶油製作的新麵包，很好吃喔。
IDS_PROPITEM_TXT_011758	哈密瓜蘇打水
IDS_PROPITEM_TXT_011759	哈密瓜口味的新飲料，如果喝下等級數的蘇打水，聽說可以健康地度過一整年。
IDS_PROPITEM_TXT_011760	泰拳套裝(男)(7天)
IDS_PROPITEM_TXT_011761	泰拳套裝(男)(7天)
IDS_PROPITEM_TXT_011762	泰拳套裝(女)(7天)
IDS_PROPITEM_TXT_011763	泰拳套裝(女)(7天)
IDS_PROPITEM_TXT_011764	立春箱子[拉拉安]
IDS_PROPITEM_TXT_011765	如打開可以充滿歡樂
IDS_PROPITEM_TXT_011766	增益寵轉換器
IDS_PROPITEM_TXT_011767	將撿寵召喚後使用此道具，可以變身為增益寵。
IDS_PROPITEM_TXT_011768	神之翼(3天)
IDS_PROPITEM_TXT_011769	
IDS_PROPITEM_TXT_011770	墮落天使之翼(3天)
IDS_PROPITEM_TXT_011771	
IDS_PROPITEM_TXT_011772	天使翅膀(白)(3天)
IDS_PROPITEM_TXT_011773	
IDS_PROPITEM_TXT_011774	預言者翅膀(白)(3天)
IDS_PROPITEM_TXT_011775	
IDS_PROPITEM_TXT_011776	愛情的巧克力
IDS_PROPITEM_TXT_011777	甜蜜的巧克力~
IDS_PROPITEM_TXT_011778	愛情的花環
IDS_PROPITEM_TXT_011779	超美的花環~可以送給你愛的對象囉~
IDS_PROPITEM_TXT_011780	愛情的信物
IDS_PROPITEM_TXT_011781	開啟可以得到多樣的幸福喔~
IDS_PROPITEM_TXT_011782	如虎添翼發財包
IDS_PROPITEM_TXT_011783	新年快樂~
IDS_PROPITEM_TXT_011784	十二地支披風(子)
IDS_PROPITEM_TXT_011785	
IDS_PROPITEM_TXT_011786	十二地支披風(丑)
IDS_PROPITEM_TXT_011787	
IDS_PROPITEM_TXT_011788	十二地支披風(寅)
IDS_PROPITEM_TXT_011789	
IDS_PROPITEM_TXT_011790	十二地支披風(卯)
IDS_PROPITEM_TXT_011791	
IDS_PROPITEM_TXT_011792	十二地支披風(辰)
IDS_PROPITEM_TXT_011793	
IDS_PROPITEM_TXT_011794	十二地支披風(巳)
IDS_PROPITEM_TXT_011795	
IDS_PROPITEM_TXT_011796	十二地支披風(午)
IDS_PROPITEM_TXT_011797	
IDS_PROPITEM_TXT_011798	十二地支披風(未)
IDS_PROPITEM_TXT_011799	
IDS_PROPITEM_TXT_011800	十二地支披風(申)
IDS_PROPITEM_TXT_011801	
IDS_PROPITEM_TXT_011802	十二地支披風(酉)
IDS_PROPITEM_TXT_011803	
IDS_PROPITEM_TXT_011804	十二地支披風(戌)
IDS_PROPITEM_TXT_011805	
IDS_PROPITEM_TXT_011806	十二地支披風(亥)
IDS_PROPITEM_TXT_011807	
IDS_PROPITEM_TXT_011808	飛天鯊魚滑板
IDS_PROPITEM_TXT_011809	
IDS_PROPITEM_TXT_011810	微笑滑板
IDS_PROPITEM_TXT_011811	
IDS_PROPITEM_TXT_011812	福袋
IDS_PROPITEM_TXT_011813	
IDS_PROPITEM_TXT_011814	珍貴新手 1階段卷
IDS_PROPITEM_TXT_011815	可交換15級防具物品的禮券。
IDS_PROPITEM_TXT_011816	珍貴新手 2階段卷
IDS_PROPITEM_TXT_011817	可交換45級防具物品的禮券。
IDS_PROPITEM_TXT_011818	珍貴新手 3階段卷
IDS_PROPITEM_TXT_011819	可交換90級防具物品的禮券。
IDS_PROPITEM_TXT_011820	莎丁箱子(男)
IDS_PROPITEM_TXT_011821	裝有神職者 15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011822	莎丁箱子(女)
IDS_PROPITEM_TXT_011823	裝有神職者 15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011824	佩達箱子(男)
IDS_PROPITEM_TXT_011825	裝有勇者 15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011826	佩達箱子(女)
IDS_PROPITEM_TXT_011827	裝有勇者 15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011828	西歐箱子(男)
IDS_PROPITEM_TXT_011829	裝有魔法師15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011830	西歐箱子(女)
IDS_PROPITEM_TXT_011831	裝有魔法師15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011832	斯爾雷賓箱子(男)
IDS_PROPITEM_TXT_011833	裝有雜技員 15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011834	斯爾雷賓箱子(女)
IDS_PROPITEM_TXT_011835	裝有雜技員 15級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011836	維基箱子(男)
IDS_PROPITEM_TXT_011837	裝有神職者 45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011838	維基箱子(女)
IDS_PROPITEM_TXT_011839	裝有神職者 45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011840	龐克力箱子(男)
IDS_PROPITEM_TXT_011841	裝有勇者 45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011842	龐克力箱子(女)
IDS_PROPITEM_TXT_011843	裝有勇者 45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011844	泰巴箱子(男)
IDS_PROPITEM_TXT_011845	裝有魔法師45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011846	泰巴箱子(女)
IDS_PROPITEM_TXT_011847	裝有魔法師45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011848	克路裘箱子(男)
IDS_PROPITEM_TXT_011849	裝有雜技員 45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011850	克路裘箱子(女)
IDS_PROPITEM_TXT_011851	裝有雜技員 45級+3精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011852	阿肯特箱子(男)
IDS_PROPITEM_TXT_011853	裝有爆咒師 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011854	阿肯特箱子(女)
IDS_PROPITEM_TXT_011855	裝有爆咒師 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011856	修本箱子(男)
IDS_PROPITEM_TXT_011857	裝有守護者 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011858	修本箱子(女)
IDS_PROPITEM_TXT_011859	裝有守護者 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011860	戴伊斯特箱子(男)
IDS_PROPITEM_TXT_011861	裝有暗殺者 90級+5精鍊過之防具的箱子。
IDS_PROPITEM_TXT_011862	戴伊斯特箱子(女)
IDS_PROPITEM_TXT_011863	裝有暗殺者 90級+5精鍊過之防具的箱子。
IDS_PROPITEM_TXT_011864	維斯箱子(男)
IDS_PROPITEM_TXT_011865	裝有騎士 90等級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011866	維斯箱子(女)
IDS_PROPITEM_TXT_011867	裝有騎士 90等級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011868	艾爾達箱子(男)
IDS_PROPITEM_TXT_011869	裝有研術者 90級+5精鍊過之防具的箱子。
IDS_PROPITEM_TXT_011870	艾爾達箱子(女)
IDS_PROPITEM_TXT_011871	裝有研術者 90級+5精鍊過之防具的箱子。
IDS_PROPITEM_TXT_011872	吉尼爾箱子(男)
IDS_PROPITEM_TXT_011873	裝有念力師 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011874	吉尼爾箱子(女)
IDS_PROPITEM_TXT_011875	裝有念力師 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011876	利斯特羅箱子(男)
IDS_PROPITEM_TXT_011877	裝有操偶師 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011878	利斯特羅箱子(女)
IDS_PROPITEM_TXT_011879	裝有操偶師 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011880	亞斯蘭箱子(男)
IDS_PROPITEM_TXT_011881	裝有浪人 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011882	亞斯蘭箱子(女)
IDS_PROPITEM_TXT_011883	裝有浪人 90級+5精鍊過的防具的箱子。
IDS_PROPITEM_TXT_011884	遺失的福袋
IDS_PROPITEM_TXT_011885	波普的師傅遺失的福袋。
IDS_PROPITEM_TXT_011886	新年帽(男)
IDS_PROPITEM_TXT_011887	
IDS_PROPITEM_TXT_011888	新年衣(男)
IDS_PROPITEM_TXT_011889	
IDS_PROPITEM_TXT_011890	新年手套(男)
IDS_PROPITEM_TXT_011891	
IDS_PROPITEM_TXT_011892	新年鞋(男)
IDS_PROPITEM_TXT_011893	
IDS_PROPITEM_TXT_011894	新年套裝(男)
IDS_PROPITEM_TXT_011895	裝有男性新年套裝的箱子。
IDS_PROPITEM_TXT_011896	新年帽(女)
IDS_PROPITEM_TXT_011897	
IDS_PROPITEM_TXT_011898	新年衣(女)
IDS_PROPITEM_TXT_011899	
IDS_PROPITEM_TXT_011900	新年手套(女)
IDS_PROPITEM_TXT_011901	
IDS_PROPITEM_TXT_011902	新年鞋(女)
IDS_PROPITEM_TXT_011903	
IDS_PROPITEM_TXT_011904	新年套裝(女)
IDS_PROPITEM_TXT_011905	裝有女性新年套裝的箱子。
IDS_PROPITEM_TXT_011906	沙漠狐狸
IDS_PROPITEM_TXT_011907	召喚或是解除沙漠狐狸。
IDS_PROPITEM_TXT_011908	勇猛獵犬
IDS_PROPITEM_TXT_011909	召喚或是解除勇猛獵犬。
IDS_PROPITEM_TXT_011910	小雪女
IDS_PROPITEM_TXT_011911	召喚或是解除小雪女。
IDS_PROPITEM_TXT_011912	笨笨無尾熊
IDS_PROPITEM_TXT_011913	召喚或是解除笨笨無尾熊。
IDS_PROPITEM_TXT_011914	龍珠帽(男)
IDS_PROPITEM_TXT_011915	
IDS_PROPITEM_TXT_011916	龍珠服飾(男)
IDS_PROPITEM_TXT_011917	
IDS_PROPITEM_TXT_011918	龍珠手套(男)
IDS_PROPITEM_TXT_011919	
IDS_PROPITEM_TXT_011920	龍珠鞋(男)
IDS_PROPITEM_TXT_011921	
IDS_PROPITEM_TXT_011922	龍珠套裝(男)
IDS_PROPITEM_TXT_011923	
IDS_PROPITEM_TXT_011924	性感旗袍帽(女)
IDS_PROPITEM_TXT_011925	
IDS_PROPITEM_TXT_011926	性感旗袍服飾(女)
IDS_PROPITEM_TXT_011927	
IDS_PROPITEM_TXT_011928	性感旗袍手套(女)
IDS_PROPITEM_TXT_011929	
IDS_PROPITEM_TXT_011930	性感旗袍鞋(女)
IDS_PROPITEM_TXT_011931	
IDS_PROPITEM_TXT_011932	性感旗袍套裝(女)
IDS_PROPITEM_TXT_011933	
IDS_PROPITEM_TXT_011934	幸運天使翅膀箱
IDS_PROPITEM_TXT_011935	
IDS_PROPITEM_TXT_011936	幸運預言家翅膀箱
IDS_PROPITEM_TXT_011937	
IDS_PROPITEM_TXT_011938	3葉紅花草
IDS_PROPITEM_TXT_011939	
IDS_PROPITEM_TXT_011940	4葉紅花草
IDS_PROPITEM_TXT_011941	
